method,imp_id,syn_id,variable,cosine,js,wasserstein
ecdf,3.0,9.0,dbp_bin7,0.09043463495305204,0.034246767664301285,0.014813176732681291
ecdf,3.0,9.0,dbp_bin8,0.06182270145183699,0.024398077633460014,0.01891820611862741
ecdf,3.0,9.0,dbp_bin9,0.08408805236079475,0.027835747067181962,0.03295432543269927
ecdf,3.0,9.0,dbp_bin10,0.10334950504181939,0.03855207436122224,0.034281233589192786
ecdf,3.0,10.0,sbp_bin1,0.2924224622477559,0.04769882242404634,0.005366586146112169
ecdf,3.0,10.0,sbp_bin2,0.146193753272839,0.034290220165034774,0.0032822540781018254
ecdf,3.0,10.0,sbp_bin3,0.026857772361204568,0.031199467102572324,0.05630609539958974
ecdf,3.0,10.0,sbp_bin4,0.07540963842157122,0.03830665713893225,0.011279185760154794
ecdf,3.0,10.0,sbp_bin5,0.09330325062877587,0.028833092509996792,0.0054300418919796724
ecdf,3.0,10.0,sbp_bin6,0.07677355781617823,0.03467736646992387,0.00309673404965702
ecdf,3.0,10.0,sbp_bin7,0.09299256551651269,0.033748827377469655,0.06844156335423589
ecdf,3.0,10.0,sbp_bin8,0.09379478613863446,0.02272708395588057,0.0752389668454563
ecdf,3.0,10.0,sbp_bin9,0.1181181862221592,0.024357224215116605,0.011257354766180595
ecdf,3.0,10.0,sbp_bin10,0.1199570233148668,0.020367283193238266,0.0016490051903114134
ecdf,3.0,10.0,dbp_bin1,0.1909128676502274,0.055573192015798356,0.003942815516299386
ecdf,3.0,10.0,dbp_bin2,0.09078123649183112,0.033746421482394116,0.0038251513840830463
ecdf,3.0,10.0,dbp_bin3,0.016397928913334026,0.03098359194238783,0.02596451972270822
ecdf,3.0,10.0,dbp_bin4,0.10535576042932582,0.03559369399225555,0.024386911627395917
ecdf,3.0,10.0,dbp_bin5,0.09769600247759769,0.015607466935686778,0.01847272179909928
ecdf,3.0,10.0,dbp_bin6,0.092113191389534,0.030911128358496052,0.024280629807249016
ecdf,3.0,10.0,dbp_bin7,0.0835026699083784,0.032205470826980206,0.015721599901076744
ecdf,3.0,10.0,dbp_bin8,0.07660083783379523,0.023805403739332508,0.03339135053607882
ecdf,3.0,10.0,dbp_bin9,0.07719345906095842,0.02635229600762758,0.03456654200598865
ecdf,3.0,10.0,dbp_bin10,0.08727631639069788,0.03773146532162963,0.0031983540634059606
ecdf,4.0,1.0,sbp_bin1,0.2491336688280381,0.03839139708759765,0.008147809623294396
ecdf,4.0,1.0,sbp_bin2,0.13999354993401203,0.03336170520030459,0.004068215521502725
ecdf,4.0,1.0,sbp_bin3,0.027705744483132788,0.03323677327264718,0.0013465694673071992
ecdf,4.0,1.0,sbp_bin4,0.07540838079034318,0.037763395688447346,0.0030967340496570067
ecdf,4.0,1.0,sbp_bin5,0.10044957537200006,0.03070823935480537,0.00985651699319534
ecdf,4.0,1.0,sbp_bin6,0.07644535114745621,0.03544280260649422,0.004814696776543441
ecdf,4.0,1.0,sbp_bin7,0.06994358903123266,0.034258688688615084,0.003164268803496637
ecdf,4.0,1.0,sbp_bin8,0.11405617668900525,0.01720712990290061,0.050148624797693594
ecdf,4.0,1.0,sbp_bin9,0.11492974071412787,0.023420449593666615,0.005581310905068394
ecdf,4.0,1.0,sbp_bin10,0.12341231163367516,0.02182068386196635,0.022839452774573752
ecdf,4.0,1.0,dbp_bin1,0.13034934754908423,0.05606819236455935,0.004325259515570926
ecdf,4.0,1.0,dbp_bin2,0.08869120739457992,0.03326184566264566,0.0017670487312572113
ecdf,4.0,1.0,dbp_bin3,0.026096319416431868,0.0317982120878263,0.09470232696162426
ecdf,4.0,1.0,dbp_bin4,0.10752145994544027,0.032229950111187566,0.002263087398147114
ecdf,4.0,1.0,dbp_bin5,0.09010382849373777,0.015543867747114217,0.0016931690058706924
ecdf,4.0,1.0,dbp_bin6,0.0892839053965131,0.02691648749962541,0.026619715931161178
ecdf,4.0,1.0,dbp_bin7,0.07867775276526212,0.031879488634552686,0.0022161805898830078
ecdf,4.0,1.0,dbp_bin8,0.058732058442187096,0.022429600927219934,0.0021356550210216915
ecdf,4.0,1.0,dbp_bin9,0.07902119825459708,0.024416141396936437,0.003803424964757143
ecdf,4.0,1.0,dbp_bin10,0.09821391619388187,0.037020152369804625,0.003366226664957926
ecdf,4.0,2.0,sbp_bin1,0.2586104250682417,0.038561067958876205,0.00282039563883268
ecdf,4.0,2.0,sbp_bin2,0.14855597781398377,0.03390113613861399,0.003969352446861104
ecdf,4.0,2.0,sbp_bin3,0.0284424447579803,0.034232512786338806,0.012308638899634364
ecdf,4.0,2.0,sbp_bin4,0.07909680443447586,0.03880329641647381,0.0020230073453530025
ecdf,4.0,2.0,sbp_bin5,0.09630478060377723,0.029760899691630448,0.004055392896223345
ecdf,4.0,2.0,sbp_bin6,0.07898168198700162,0.03545819868187401,0.0015798579493717033
ecdf,4.0,2.0,sbp_bin7,0.09987959745911434,0.03435295368864469,0.08030436398220053
ecdf,4.0,2.0,sbp_bin8,0.09001779206531646,0.022278767223798686,0.07545280310797528
ecdf,4.0,2.0,sbp_bin9,0.10770351595913963,0.02271451068195683,0.002824495051098418
ecdf,4.0,2.0,sbp_bin10,0.13046148780668798,0.021159712992337956,0.009825168457475955
ecdf,4.0,2.0,dbp_bin1,0.1285651872500212,0.05595362705489643,0.006565288654161358
ecdf,4.0,2.0,dbp_bin2,0.09675144869879682,0.03412138625984325,0.012628989638285362
ecdf,4.0,2.0,dbp_bin3,0.026020728648408875,0.03187799971501443,0.08908309397431166
ecdf,4.0,2.0,dbp_bin4,0.10628232496624479,0.03211782383228588,0.002322617851694757
ecdf,4.0,2.0,dbp_bin5,0.10150264461938419,0.0259959069522511,0.12088370271428514
ecdf,4.0,2.0,dbp_bin6,0.09130493568151321,0.02708938183956334,0.02843249515441757
ecdf,4.0,2.0,dbp_bin7,0.08118682208754746,0.037598409271732636,0.06738277485682377
ecdf,4.0,2.0,dbp_bin8,0.06035766078085569,0.022955426903840215,0.0015983926777542131
ecdf,4.0,2.0,dbp_bin9,0.0810757946198607,0.02488121079832509,0.0022727636806356586
ecdf,4.0,2.0,dbp_bin10,0.1011761670316359,0.03797504089687529,0.003012730146524846
ecdf,4.0,3.0,sbp_bin1,0.25141423269962837,0.03891108707886147,0.005203368805901953
ecdf,4.0,3.0,sbp_bin2,0.14628755683160932,0.03424209501225655,0.0030647553138902764
ecdf,4.0,3.0,sbp_bin3,0.08637283668616613,0.035617291999455854,0.2065024552645076
ecdf,4.0,3.0,sbp_bin4,0.11352284029463955,0.03909800670743107,0.07989440763206959
ecdf,4.0,3.0,sbp_bin5,0.10268872681230834,0.030461671856680122,0.007179772361433251
ecdf,4.0,3.0,sbp_bin6,0.09812403933357516,0.0356961840411334,0.05019433425095237
ecdf,4.0,3.0,sbp_bin7,0.07226915916961607,0.03455014112540676,0.0024426334001092687
ecdf,4.0,3.0,sbp_bin8,0.09953945484881765,0.017302901937659314,0.025650833017522495
ecdf,4.0,3.0,sbp_bin9,0.10945724663588685,0.028279416106189698,0.07212284058148449
ecdf,4.0,3.0,sbp_bin10,0.12286088341022816,0.021765594517938434,0.01988514033064193
ecdf,4.0,3.0,dbp_bin1,0.1330645187726509,0.056921750568113584,0.002576944090329626
ecdf,4.0,3.0,dbp_bin2,0.0914820893557301,0.03438690684571097,0.008463176937441558
ecdf,4.0,3.0,dbp_bin3,0.017163427824929633,0.030444891889852874,0.002676901714426491
ecdf,4.0,3.0,dbp_bin4,0.1068607975154886,0.03332084697906,0.019075975741340102
ecdf,4.0,3.0,dbp_bin5,0.09575387844699068,0.016093642909729356,0.002396874149527624
ecdf,4.0,3.0,dbp_bin6,0.08125672433499798,0.02748326931495439,0.003127856807210898
ecdf,4.0,3.0,dbp_bin7,0.07850089917730119,0.03702782839673091,0.06613570205265754
ecdf,4.0,3.0,dbp_bin8,0.07296226085639734,0.024507398456342196,0.020089298587081687
ecdf,4.0,3.0,dbp_bin9,0.07821899838395918,0.024625732996910083,0.002175845828527495
ecdf,4.0,3.0,dbp_bin10,0.09973854597399423,0.03771184669126725,0.003231663035584604
ecdf,4.0,4.0,sbp_bin1,0.26335022157657095,0.03866528504128431,0.006770255271920095
ecdf,4.0,4.0,sbp_bin2,0.15019403580385982,0.03393457731032484,0.007849728126544745
ecdf,4.0,4.0,sbp_bin3,0.029918442086608987,0.03402358730706877,0.0061415885600385215
ecdf,4.0,4.0,sbp_bin4,0.08142076317564195,0.03844203709381673,0.010580950646512485
ecdf,4.0,4.0,sbp_bin5,0.10739043758719868,0.030690617694582093,0.007531866441901045
ecdf,4.0,4.0,sbp_bin6,0.08209687315647085,0.03603701496435117,0.006336358485602647
ecdf,4.0,4.0,sbp_bin7,0.0751670095975685,0.03633145791230507,0.012984530934389348
ecdf,4.0,4.0,sbp_bin8,0.09695586561984137,0.02281196924311737,0.06652646043573018
ecdf,4.0,4.0,sbp_bin9,0.11682268745465307,0.023204721046438052,0.005858211957833748
ecdf,4.0,4.0,sbp_bin10,0.12736789233739287,0.021471949469014547,0.013103774189414216
ecdf,4.0,4.0,dbp_bin1,0.13749063816184515,0.05688391755732631,0.011537060644691295
ecdf,4.0,4.0,dbp_bin2,0.09420770268435041,0.03407276230055821,0.005577782583621683
ecdf,4.0,4.0,dbp_bin3,0.017320058314943654,0.03048833776382746,0.004873405672948793
ecdf,4.0,4.0,dbp_bin4,0.10804657865901734,0.03174441933315268,0.006908323101536629
ecdf,4.0,4.0,dbp_bin5,0.09670448496193929,0.01596032289039067,0.0029606158391975454
ecdf,4.0,4.0,dbp_bin6,0.09793799614902188,0.02795486422370246,0.03271927811505586
ecdf,4.0,4.0,dbp_bin7,0.08635524913514536,0.032755641675409036,0.0058374983980520306
ecdf,4.0,4.0,dbp_bin8,0.061964437209184986,0.022733997830961562,0.006352271458868185
ecdf,4.0,4.0,dbp_bin9,0.08310434244426379,0.028307433250816767,0.04950388887546947
ecdf,4.0,4.0,dbp_bin10,0.10294342613089891,0.037579956602640616,0.0060767226280490465
ecdf,4.0,5.0,sbp_bin1,0.2542365261396362,0.03847904527200806,0.0026506496050140373
ecdf,4.0,5.0,sbp_bin2,0.14662950329189794,0.034026503139789235,0.0035417696490360933
ecdf,4.0,5.0,sbp_bin3,0.083310496087308,0.034634838514086407,0.21111718522273878
ecdf,4.0,5.0,sbp_bin4,0.10876859578245202,0.037994744134425856,0.08285472965085092
ecdf,4.0,5.0,sbp_bin5,0.09966072370861556,0.03041873208607991,0.0018258510040516966
ecdf,4.0,5.0,sbp_bin6,0.07681687296833206,0.03564028918822202,0.009414466096036085
ecdf,4.0,5.0,sbp_bin7,0.10071664053368212,0.0357261652170318,0.06726040168851603
ecdf,4.0,5.0,sbp_bin8,0.09083055306208132,0.017891243560802527,0.0018654287574086108
ecdf,4.0,5.0,sbp_bin9,0.11100082204039596,0.022875608696426495,0.00180219146482122
ecdf,4.0,5.0,sbp_bin10,0.13110196739450253,0.020938843026735474,0.009348959914203113
ecdf,4.0,5.0,dbp_bin1,0.13200371424585633,0.056327948292941084,0.002540520852303767
ecdf,4.0,5.0,dbp_bin2,0.08843389780550082,0.03311121526313409,0.004178380911188004
ecdf,4.0,5.0,dbp_bin3,0.0171890769401144,0.03144912705185674,0.01882838937973819
ecdf,4.0,5.0,dbp_bin4,0.10530228881489367,0.032936457785143126,0.013650239982140783
ecdf,4.0,5.0,dbp_bin5,0.09490157234265595,0.01609342659428256,0.0015097909619895594
ecdf,4.0,5.0,dbp_bin6,0.08002775762304892,0.027317232193526542,0.002716903754966038
ecdf,4.0,5.0,dbp_bin7,0.07925765689221931,0.032107930881278515,0.0028111898354112896
ecdf,4.0,5.0,dbp_bin8,0.05816993033757545,0.028818804262091265,0.10235960858726792
ecdf,4.0,5.0,dbp_bin9,0.08258970531091192,0.02773764453756011,0.03742758467023201
ecdf,4.0,5.0,dbp_bin10,0.1007104843833031,0.03769603292548369,0.002354863514033065
ecdf,4.0,6.0,sbp_bin1,0.24954470911134086,0.038343288356407546,0.002950969511000855
ecdf,4.0,6.0,sbp_bin2,0.1395640133001702,0.03289895510724637,0.001984676223430546
ecdf,4.0,6.0,sbp_bin3,0.02781265084114326,0.03325967774620297,0.002700977592636141
ecdf,4.0,6.0,sbp_bin4,0.07524986358080998,0.037455057136060656,0.004025526619316459
ecdf,4.0,6.0,sbp_bin5,0.10029752689707172,0.030038628555156602,0.0040712891491438185
ecdf,4.0,6.0,sbp_bin6,0.07949493656615925,0.03568719411248196,0.006923824844695464
ecdf,4.0,6.0,sbp_bin7,0.07343663317674876,0.036104274136099894,0.01748273846202485
ecdf,4.0,6.0,sbp_bin8,0.10659521298008834,0.022393060188346862,0.045294617630514164
ecdf,4.0,6.0,sbp_bin9,0.1082060115727892,0.030498462109242237,0.100327582253292
ecdf,4.0,6.0,sbp_bin10,0.11887540326805235,0.020079717093523356,0.0028000048058439047
ecdf,4.0,6.0,dbp_bin1,0.1365823348803522,0.05723801504314477,0.0028865416135494325
ecdf,4.0,6.0,dbp_bin2,0.09197804078183303,0.03469533460587523,0.010356393374343114
ecdf,4.0,6.0,dbp_bin3,0.02616875825496745,0.033163703386413085,0.06988623911222794
ecdf,4.0,6.0,dbp_bin4,0.11041361568197883,0.03112929645042256,0.019873869851545836
ecdf,4.0,6.0,dbp_bin5,0.09612356069254635,0.01618481401177148,0.0016018039734069433
ecdf,4.0,6.0,dbp_bin6,0.09046581364337258,0.027032641314868246,0.028594865620159747
ecdf,4.0,6.0,dbp_bin7,0.08410213424338064,0.03314699716035361,0.0022390655608648617
ecdf,4.0,6.0,dbp_bin8,0.07687872776152305,0.02545533540218942,0.02210684030490732
ecdf,4.0,6.0,dbp_bin9,0.08058475678806443,0.0247636824980478,0.002078127002434961
ecdf,4.0,6.0,dbp_bin10,0.10331904538861181,0.0383217500246672,0.003164381220897949
ecdf,4.0,7.0,sbp_bin1,0.27453213307343494,0.03963666006370555,0.004047790037213539
ecdf,4.0,7.0,sbp_bin2,0.1471454342549562,0.03405445769346894,0.00305239742956006
ecdf,4.0,7.0,sbp_bin3,0.028826254505522453,0.03383373007865485,0.0016841916663867095
ecdf,4.0,7.0,sbp_bin4,0.11583179416776379,0.03867198610553464,0.09017065804650079
ecdf,4.0,7.0,sbp_bin5,0.10216501351841256,0.030819409179348847,0.0055562949161565
ecdf,4.0,7.0,sbp_bin6,0.09254859499606427,0.03585985997212522,0.03689257212284974
ecdf,4.0,7.0,sbp_bin7,0.07595953317253579,0.035832873086502896,0.003201450858981369
ecdf,4.0,7.0,sbp_bin8,0.09297690670193148,0.029777457733104508,0.1581742702562543
ecdf,4.0,7.0,sbp_bin9,0.11279507777380782,0.023445372473430686,0.003848139803116861
ecdf,4.0,7.0,sbp_bin10,0.12686334471022132,0.020600661799487326,0.002490628604382928
ecdf,4.0,7.0,dbp_bin1,0.13440091095796225,0.05700009907948619,0.0030140229466399607
ecdf,4.0,7.0,dbp_bin2,0.09351121941826845,0.034830745310167596,0.01000768362900709
ecdf,4.0,7.0,dbp_bin3,0.016837569802068075,0.03029564424509102,0.0015744504540822603
ecdf,4.0,7.0,dbp_bin4,0.10907174086922367,0.03254168395338481,0.004083417048033633
ecdf,4.0,7.0,dbp_bin5,0.09417085820548599,0.025484392082421085,0.13800127811192964
ecdf,4.0,7.0,dbp_bin6,0.08167212348922581,0.0272631400185614,0.002226494083472176
ecdf,4.0,7.0,dbp_bin7,0.08137147494608699,0.03243967850269763,0.002834074806393151
ecdf,4.0,7.0,dbp_bin8,0.07627472138251778,0.029087173758859552,0.04481650414176382
ecdf,4.0,7.0,dbp_bin9,0.08042980128493737,0.02507967476543815,0.0019519735998974708
ecdf,4.0,7.0,dbp_bin10,0.11038553538498741,0.038541331667720814,0.018261796087632176
ecdf,4.0,8.0,sbp_bin1,0.26133454640897325,0.03896908957469118,0.004400339492067645
ecdf,4.0,8.0,sbp_bin2,0.14788590987755346,0.03308626370603835,0.012951707537233959
ecdf,4.0,8.0,sbp_bin3,0.07492878896330146,0.034693631742026755,0.19455152336743495
ecdf,4.0,8.0,sbp_bin4,0.07744760778481719,0.03787914655828627,0.003110392763916722
ecdf,4.0,8.0,sbp_bin5,0.0995385499506225,0.029657855773523707,0.004814716233401356
ecdf,4.0,8.0,sbp_bin6,0.09166945015520045,0.034749960889556,0.04978898370493679
ecdf,4.0,8.0,sbp_bin7,0.07182593495070189,0.03458814720975166,0.0029222060341164385
ecdf,4.0,8.0,sbp_bin8,0.10394140959742171,0.01764990825904356,0.02693183152011238
ecdf,4.0,8.0,sbp_bin9,0.10816278447151983,0.02264853050822066,0.0024358922775676636
ecdf,4.0,8.0,sbp_bin10,0.1260703834322222,0.021100238121019004,0.0039984621299500225
ecdf,4.0,8.0,dbp_bin1,0.13479139347665892,0.05767282698104879,0.004653068657803657
ecdf,4.0,8.0,dbp_bin2,0.0927146961200761,0.0342543421674103,0.008103139131469535
ecdf,4.0,8.0,dbp_bin3,0.03804712575536018,0.03320491109570743,0.15618483912655642
ecdf,4.0,8.0,dbp_bin4,0.10991942146596934,0.032386314012761555,0.0017217323361982384
ecdf,4.0,8.0,dbp_bin5,0.10058067525160064,0.025314171816707493,0.11655035993583487
ecdf,4.0,8.0,dbp_bin6,0.09334408968417673,0.027071505998772366,0.03591532700088744
ecdf,4.0,8.0,dbp_bin7,0.08155770980031951,0.037682376883012576,0.0662829980477044
ecdf,4.0,8.0,dbp_bin8,0.0807505928810659,0.025291216818873252,0.0308525581854074
ecdf,4.0,8.0,dbp_bin9,0.07963985750954994,0.02781736210598246,0.050652946862966564
ecdf,4.0,8.0,dbp_bin10,0.10305492823572404,0.038509952703803585,0.002785253534965182
ecdf,4.0,9.0,sbp_bin1,0.2634174867195025,0.038938713248399814,0.003616896259058566
ecdf,4.0,9.0,sbp_bin2,0.13991108165182287,0.03368346394745595,0.007764190075007105
ecdf,4.0,9.0,sbp_bin3,0.027574474985754382,0.033709094770972205,0.011879192420871534
ecdf,4.0,9.0,sbp_bin4,0.07743663802014766,0.03817906569771383,0.002432768773143931
ecdf,4.0,9.0,sbp_bin5,0.09958215573617046,0.03042853363100948,0.005488412971111979
ecdf,4.0,9.0,sbp_bin6,0.08000431180757162,0.035953053419892335,0.006117232238612765
ecdf,4.0,9.0,sbp_bin7,0.07526277427654304,0.036587004110702384,0.01908076645137064
ecdf,4.0,9.0,sbp_bin8,0.08863336970015545,0.022032695794876996,0.07580705101905214
ecdf,4.0,9.0,sbp_bin9,0.11098020289860322,0.022915450629834928,0.0019071376840749982
ecdf,4.0,9.0,sbp_bin10,0.12617685667566958,0.020860264418530054,0.0019349529027297173
ecdf,4.0,9.0,dbp_bin1,0.1331427593338963,0.057297798077597856,0.005081041704607529
ecdf,4.0,9.0,dbp_bin2,0.08996091316856925,0.033712740278591474,0.004025194636678208
ecdf,4.0,9.0,dbp_bin3,0.0175813622517228,0.030965244415281815,0.0011646006203737892
ecdf,4.0,9.0,dbp_bin4,0.10746148584922688,0.03207636936189752,0.004270379878706701
ecdf,4.0,9.0,dbp_bin5,0.10520343674294474,0.015887041709226956,0.01770360429727712
ecdf,4.0,9.0,dbp_bin6,0.0818058384425423,0.02749952853556532,0.002915972489213558
ecdf,4.0,9.0,dbp_bin7,0.08079247469549689,0.036939395055564386,0.06442946519071133
ecdf,4.0,9.0,dbp_bin8,0.07510961416647244,0.02643219931147465,0.025511272664725932
ecdf,4.0,9.0,dbp_bin9,0.0789508841250931,0.026586561677906108,0.03695224301841976
ecdf,4.0,9.0,dbp_bin10,0.10002357499640468,0.03809027785181439,0.003322440087145964
ecdf,4.0,10.0,sbp_bin1,0.25014303780948755,0.038561492453924866,0.0029379121237840125
ecdf,4.0,10.0,sbp_bin2,0.1423685934876091,0.03377097413686292,0.003269896193771629
ecdf,4.0,10.0,sbp_bin3,0.07538951262069404,0.034771781022581154,0.19350412385870144
ecdf,4.0,10.0,sbp_bin4,0.07995416674621647,0.038807214389048106,0.00316047471620227
ecdf,4.0,10.0,sbp_bin5,0.0982542752608836,0.03027234693166591,0.0031175139739153517
ecdf,4.0,10.0,sbp_bin6,0.0793715031777944,0.03590194351455811,0.0023978631700358162
ecdf,4.0,10.0,sbp_bin7,0.07625197191660504,0.035631647522897644,0.002779548351848482
ecdf,4.0,10.0,sbp_bin8,0.09267780443393603,0.018222092653477937,0.002277399020178841
ecdf,4.0,10.0,sbp_bin9,0.109901450850999,0.02308892923185983,0.0023678281161986043
ecdf,4.0,10.0,sbp_bin10,0.12446377803237152,0.020455182796997064,0.003048106497500959
ecdf,4.0,10.0,dbp_bin1,0.1323119603285956,0.056523277845373684,0.0033145146603533056
ecdf,4.0,10.0,dbp_bin2,0.08969515805287398,0.0341624816271682,0.008304955969315757
ecdf,4.0,10.0,dbp_bin3,0.05387869960283287,0.03259202051958516,0.21745670059318623
ecdf,4.0,10.0,dbp_bin4,0.1089989016472438,0.03250918964748668,0.0017989358931428349
ecdf,4.0,10.0,dbp_bin5,0.10040849572252719,0.025732695509315,0.1219549986304582
ecdf,4.0,10.0,dbp_bin6,0.08545496147407039,0.028122719133348233,0.0021461830919731707
ecdf,4.0,10.0,dbp_bin7,0.07992403583376206,0.03208379883408471,0.002661979824609583
ecdf,4.0,10.0,dbp_bin8,0.07933600847560207,0.02249912958098328,0.06238749010040407
ecdf,4.0,10.0,dbp_bin9,0.08441471952802126,0.02557375814724777,0.0022891836473151374
ecdf,4.0,10.0,dbp_bin10,0.10260933269174377,0.03795870288149016,0.0034303045837071372
ecdf,5.0,1.0,sbp_bin1,0.26888415318934134,0.03917585118386234,0.0032186459489456
ecdf,5.0,1.0,sbp_bin2,0.14331004267123637,0.03320529207498087,0.009691375271335432
ecdf,5.0,1.0,sbp_bin3,0.02870706567781578,0.028920236202826525,0.0016137244510946972
ecdf,5.0,1.0,sbp_bin4,0.11294208383858484,0.03757619897812203,0.09316300726947171
ecdf,5.0,1.0,sbp_bin5,0.10055269258425759,0.032874412130516596,0.0407163748170863
ecdf,5.0,1.0,sbp_bin6,0.11039841189694155,0.03472243913707663,0.002082715439116821
ecdf,5.0,1.0,sbp_bin7,0.09855722598674843,0.03430507798341617,0.07417501818896771
ecdf,5.0,1.0,sbp_bin8,0.11620863004567439,0.03459718747848946,0.04335741416492093
ecdf,5.0,1.0,sbp_bin9,0.10824783251927073,0.02260594554201878,0.0023078109492771196
ecdf,5.0,1.0,sbp_bin10,0.08840817724541639,0.02143376117180132,0.00231132822217699
ecdf,5.0,1.0,dbp_bin1,0.12765151576175182,0.04747770365435965,0.004880713895465308
ecdf,5.0,1.0,dbp_bin2,0.08947309794959546,0.036109520337551514,0.03768143152983085
ecdf,5.0,1.0,dbp_bin3,0.01654636501754858,0.030587593302658738,0.019521657092305803
ecdf,5.0,1.0,dbp_bin4,0.10809051566106143,0.03556685804600702,0.03544113419043625
ecdf,5.0,1.0,dbp_bin5,0.09964169373257137,0.01536052358342675,0.01859962140153812
ecdf,5.0,1.0,dbp_bin6,0.08840861771453523,0.026530118713120446,0.031104564235381278
ecdf,5.0,1.0,dbp_bin7,0.0778484091784748,0.031775115437309064,0.004196188279233255
ecdf,5.0,1.0,dbp_bin8,0.058054129167915525,0.027284592299119503,0.03997557192811749
ecdf,5.0,1.0,dbp_bin9,0.07893166251870243,0.0247106289015865,0.0022263071895424853
ecdf,5.0,1.0,dbp_bin10,0.10255277621593906,0.037513569094606625,0.04071437549839202
ecdf,5.0,2.0,sbp_bin1,0.2724310083878614,0.03954230569020321,0.004961807142390808
ecdf,5.0,2.0,sbp_bin2,0.14321368597146233,0.03407277323652268,0.004325259515570943
ecdf,5.0,2.0,sbp_bin3,0.02831329259254145,0.031058543439658904,0.045906091868063256
ecdf,5.0,2.0,sbp_bin4,0.1128305569179533,0.037040395782519414,0.09693452200281616
ecdf,5.0,2.0,sbp_bin5,0.10303501941760984,0.032229904387997006,0.024700637058086023
ecdf,5.0,2.0,sbp_bin6,0.10836736428336313,0.034446418788141156,0.002410611303344866
ecdf,5.0,2.0,sbp_bin7,0.07528145176815959,0.03653331245810916,0.021069138457368
ecdf,5.0,2.0,sbp_bin8,0.11130205449487685,0.033768891725078375,0.044879130064412465
ecdf,5.0,2.0,sbp_bin9,0.10723419570046944,0.022850767613512405,0.0026997666371610315
ecdf,5.0,2.0,sbp_bin10,0.08876052866739459,0.021597179268684225,0.0034070606327882844
ecdf,5.0,2.0,dbp_bin1,0.13260851403136553,0.04857951969323216,0.006091786559825162
ecdf,5.0,2.0,dbp_bin2,0.0871346266100207,0.03726725726092458,0.05898354504340404
ecdf,5.0,2.0,dbp_bin3,0.016477266073065322,0.029673190629995988,0.0015946070032810417
ecdf,5.0,2.0,dbp_bin4,0.10499030398130582,0.03206959199837037,0.008517231199569134
ecdf,5.0,2.0,dbp_bin5,0.09013625482873155,0.026679499389978593,0.16200499993967088
ecdf,5.0,2.0,dbp_bin6,0.08005461488931465,0.026863090921327236,0.0027775641847152853
ecdf,5.0,2.0,dbp_bin7,0.08051883585762676,0.0322328508446482,0.002428553120594649
ecdf,5.0,2.0,dbp_bin8,0.05913428646677854,0.02504744814942201,0.002231088513836914
ecdf,5.0,2.0,dbp_bin9,0.07968508523079354,0.024612096983796634,0.002448577470203772
ecdf,5.0,2.0,dbp_bin10,0.08904476274026119,0.038087948814742874,0.003191080353710106
ecdf,5.0,3.0,sbp_bin1,0.2730492296327919,0.03861076519632043,0.004746360253313308
ecdf,5.0,3.0,sbp_bin2,0.14340327697674538,0.03383728087957546,0.003880375679683649
ecdf,5.0,3.0,sbp_bin3,0.02869877681929356,0.03144028623401354,0.045428085054181146
ecdf,5.0,3.0,sbp_bin4,0.0759573834012025,0.03745796839157733,0.0047684089115522365
ecdf,5.0,3.0,sbp_bin5,0.09876546746756276,0.03182379655779417,0.02936826565719291
ecdf,5.0,3.0,sbp_bin6,0.10871109381282884,0.034964626818661894,0.0035920250453122435
ecdf,5.0,3.0,sbp_bin7,0.07494523213435667,0.03495090535519147,0.0024782978206762552
ecdf,5.0,3.0,sbp_bin8,0.11814730258148465,0.03473370904986949,0.04271825807787965
ecdf,5.0,3.0,sbp_bin9,0.11365681921437387,0.023611158442767708,0.0030347227810412778
ecdf,5.0,3.0,sbp_bin10,0.09261877617471392,0.021974583700326063,0.002536354795666825
ecdf,5.0,3.0,dbp_bin1,0.13033158713680704,0.04810874746241298,0.002749954470952456
ecdf,5.0,3.0,dbp_bin2,0.08946059096877235,0.032818268341337664,0.0025573096885813194
ecdf,5.0,3.0,dbp_bin3,0.017147502512240287,0.03021305929973557,0.001965823451025191
ecdf,5.0,3.0,dbp_bin4,0.11008249430382178,0.03234044918140397,0.012161702644164631
ecdf,5.0,3.0,dbp_bin5,0.10231099073377448,0.01555318740931344,0.016649558532683555
ecdf,5.0,3.0,dbp_bin6,0.08146762849414735,0.031303369429733004,0.05623323294459371
ecdf,5.0,3.0,dbp_bin7,0.08115590170351761,0.03232471148790936,0.0019351531462258134
ecdf,5.0,3.0,dbp_bin8,0.05933093420952018,0.0250914910489251,0.002378598498222819
ecdf,5.0,3.0,dbp_bin9,0.08274246523485007,0.0254035076292906,0.0014962194027937953
ecdf,5.0,3.0,dbp_bin10,0.0944359215416074,0.0389629406016586,0.004519051923896209
ecdf,5.0,4.0,sbp_bin1,0.2717399487719193,0.03844184272718992,0.005085852320950582
ecdf,5.0,4.0,sbp_bin2,0.14918279792019695,0.03423813617922849,0.008693917013171428
ecdf,5.0,4.0,sbp_bin3,0.08789735021107092,0.029248767214600842,0.21407800534098137
ecdf,5.0,4.0,sbp_bin4,0.11379606503977113,0.03780036287817412,0.09574858290839602
ecdf,5.0,4.0,sbp_bin5,0.10159506846288002,0.030040245674855887,0.002837296306154431
